,q,a,TARGET,id
16181,股票分时图里面的成交量是看量柱长短还是要区分颜色,如何修改金融终端个股分时图下方的成交量柱状线的颜色？,1,16182
16182,机构操作股票当天可以同时进行买和卖吗？,手机账户密码忘记了怎么办,0,16183
16183,新三板股票代码有4开头和8开头的，有什么区别,新三板股票的编码规则？,1,16184
16184,如何查询证券账号？,信用证券账户可以注销后重新开户吗？,0,16185
16185,***号用了借呗什么时候还款,信用账户如何查询新股申购额度？,0,16186
16186,国债逆回购手续费多少,深交所逆回购的起点金额？,1,16187
16187,能不能让我看看我花呗消费单,新股申购何时可以挂单?,0,16188
16188,借呗，怎么分期,新三板挂牌申请需要多少时间？,0,16189
16189,怎么能让花呗不显示在页面上,网上委托权限如何开通？,0,16190
16190,资金账户密码如何找回,如何修改账户资金密码？,1,16191
16191,通俗解释下新三板的做市转让和协议转让,新三板股票协议转让的申报类型？,1,16192
16192,忘记交易密码了,忘记交易密码怎么办？,1,16193
16193,借呗可以不用刷脸验证么,信用账户持有的股票如何行使投票权？,0,16194
16194,如何把股票信用账户钱转回资金账户,A股和港股通退市制度的区别,0,16195
16195,深交所债券的交易费用有哪些？,深交所债券的费用有哪些？,1,16196
16196,你好，申购今天的新股，会冻结资金吗,新股申购时会冻结资金吗？,1,16197
16197,新股申购所要的条件？市值1万，资金账户有一万可以...,新股申购的条件？,1,16198
16198,融券卖出获得资金可以担保品买入吗？,证券转银行为什么转不了？,0,16199
16199,国债逆回购有哪些分类,上交所逆回购品种和代码有哪些？,1,16200
16200,点差与手续费的区别,当日卖出股票后可以转出资金吗？,0,16201
16201,更换手机号了，想重置手机，忘记以前手机账户密码...,如何重置信用账户密码？,1,16202
16202,上交所质押式债券回购有效申报价格规定？,上交所债券逆回购申报数量要求？,1,16203
16203,借呗怎么只能分成六个月还款,信用账户销户条件？,0,16204
16204,一文看懂什么是新三板,申请期权交易权限需具备哪些模拟交易经历？,0,16205
16205,苹果手机怎么买卖股票？,如何交易股票？,1,16206
16206,帐号为啥不能登入了,如何开户？,1,16207
16207,可以在网上直接开通银行卡吗？ 怎么开,如何调整期权交易权限？,0,16208
16208,我的号怎么不能买入ST股了,ST股票为何无法买入？,1,16209
16209,花呗使用需要支付手续费吗,如何交易股票？,0,16210
16210,开通一个深市账户后，如何买卖股票？谢谢。,申报深市股票委托时，提示：证券账户无效，该如何处理？,1,16211
16211,新三板停牌规则有哪些,新三板股票清算交收规则？,1,16212
16212,创业板交易也有异常波动临时停牌吗?如有则具体停牌...,深交所对竞价交易临时停牌有何规定？,1,16213
16213,什么股票能够作为融资融券的担保品划入？,新股申购额度超限的原因？,0,16214
16214,银行卡可以改吗,如何更换银行卡？,1,16215
16215,蚂蚁借呗 额度怎样提高,上交所可转债债转股的转股数量规定？,0,16216
16216,代办股份B股怎么交易,新三板协议转让有哪些成交情况？,0,16217
16217,在什么情况下不能办理注销信用账户,如何重置信用账户密码？,0,16218
16218,怎样还花呗,同一客户可以开通多个港股通交易权限吗？,0,16219
16219,我花呗能买衣服不能充话费，是不是风控了,证券转银行为什么转不了？,0,16220
16220,怎么开通ST股票,信用账户可以购买ST股票吗？,1,16221
16221,"什么情况下,证据有效",深港通标的股票范围？,0,16222
16222,微信支付密码忘记了，也没有银行卡怎么办？,忘记交易密码怎么办？,1,16223
16223,当日卖出股票资金什么时候可以转出,如何查询是否已开通创业板权限？,0,16224
16224,蚂蚁借呗逾期二天会有影响吗,新三板可以做融资融券交易吗？,0,16225
16225,请问新三板协议转让是具体怎么操作的呢？比如约定...,新三板企业的限售期？,0,16226
16226,我在淘宝上面买东西后是使用花呗支付的，是要确认收货后才计入账单的么,申购新股后为何查询不到配号？,0,16227
16227,怎么增长花呗临时额度,信用账户持有的股票如何行使投票权？,0,16228
16228,个股开着盘，突然停牌是什么意思？,上交所对竞价交易临时停牌有何规定？,1,16229
16229,刚办了融资融券账户，是不是普通股票账户可以不用了？,深交所债券的费用有哪些？,0,16230
16230,开通了花呗不用就不会扣费了,新三板权限开通流程？,0,16231
16231,刚在借呗借了钱，现在不想借了，但还没到银行卡里，怎样,信用账户可以网上开通吗？,0,16232
16232,办理融资融券需要什么条件？,如何通过电话委托查询新股中签？,0,16233
16233,股票网上开户安全吗？佣金最低多少呢？,网上开户佣金是多少？,1,16234
16234,新三板指数是以几开头的，交易方式是？,新三板股票的编码规则？,1,16235
16235,论文中的 如何进行债券投资？内容是投资，范围界定...,深交所上市债券实行净价交易有哪些？,1,16236
16236,你好，想知道我的账户的佣金费率是多少,如何查询佣金费率？,1,16237
16237,怎样才是蚂蚁借呗关闭,B股实行T+0回转交易吗？,0,16238
16238,信用账户新股中签缴款占用了自有资金会影响维持担...,新股申购的市值计算范围？,0,16239
16239,借呗为啥没自动还款,A股账户销户有哪些注意事项？,0,16240
16240,证券投资的基本原则是什么?,深交所配股认购名称的编制原则？,1,16241
16241,什么是A股？什么是B股？,申购新股后为何查询不到配号？,0,16242
16242,港股与A股规则有何区别,A股和港股通退市制度的区别,1,16243
16243,刚刚一点四十四分钟我充值一百到巴斯巴app钱没有到账，怎么花呗又扣了一百,B股实行T+0回转交易吗？,0,16244
16244,新三板交易规则有哪些,新三板股价变动单位？,1,16245
16245,如何查证券账户在哪开的户？,新股上市首日委托买入为何作废？,0,16246
16246,你好，信用账户在那申购新股呢,A股开户是否收费？,0,16247
16247,宝钢配债怎样操作？,信用账户如何操作配债？,1,16248
16248,花呗可以换绑定的银行卡吗,身份证号码变更后如何修改？,0,16249
16249,我的借呗上面还有钱怎么现不错了,身份证到期影响账户交易吗？,0,16250
16250,新股中签，未及时缴款有什么影响？,深交所新股上市首日临时停牌期间接受委托吗？,0,16251
16251,如何注销证券账户卡,深交所上市债券实行全价交易有哪些？,0,16252
16252,如何办理大宗交易,深圳大宗交易的成交确认时间？,1,16253
16253,你好，我手机丢了oppo但是云服务的账号密码忘记了...,手机账户密码忘记了怎么办,1,16254
16254,在个股分时图上如何把黄色柱线即成交量线调整为买...,如何修改金融终端个股分时图下方的成交量柱状线的颜色？,1,16255
16255,深港通标的股名单,深港通标的股票范围？,1,16256
16256,怎么注销身份证或手机号绑定的花呗,申报深市股票委托时，提示：证券账户无效，该如何处理？,0,16257
16257,花呗短信能取消么,新三板股票的编码规则？,0,16258
16258,融资融券账户开立成功后何时可以进行融资,信用账户开立后何时生效？,1,16259
16259,成都本地股票开户佣金一般多少,网上开户佣金是多少？,1,16260
16260,如何查询新股可申购额度？,如何注销信用账户？,0,16261
16261,融资融券是不是只能用于沪深300的股票?,信用账户交易允许市价委托吗？,1,16262
16262,有一只周一停牌以后复牌的股票，我想提前挂单，提...,新股上市前一交易日晚上能否提前下单？,1,16263
16263,信用账户对应银行的券商代码？,信用账户三方存管的银行有哪些？,1,16264
16264,我想提前还清蚂蚁花呗分期,B股的涨跌幅有限制吗？,0,16265
16265,新股上市首日交易规则有哪些,深市新股上市首日临时停牌有何规定？,1,16266
16266,哪些股票能用信用账户交易啊,信用账户可以交易哪些股票？,1,16267
16267,创业板怎么开,创业板如何开通,1,16268
16268,星期四买131811（深市国债逆回购2天期），周末是否...,深市中小企业板块A股证券代码是多少？,0,16269
16269,取消新股申购预先缴款制度什么意思,新股IPO网上发行制度有哪些修改？,1,16270
16270,新三板怎么交易？新三板交易制度有哪些,网上申购的数量有何限制？,0,16271
16271,我怎么把花呗删掉,如何注销信用账户？,0,16272
16272,中签了，会有短信通知吗,新股中签会有短信通知吗？,1,16273
16273,新三板股票交易规则跟其他版块有什么不同？,新三板可以做融资融券交易吗？,1,16274
16274,投资者信用账户不得进行哪些操作,信用账户可以操作要约收购吗？,0,16275
16275,我已还清花呗，为什么退款***元的钱退到花呗了,新三板上市的股票可以转到主板交易吗？,0,16276
16276,我的钱转讲花呗，转错了可以退回来吗,新股中签如何缴款？,0,16277
16277,为什么买st股收益可能会很大呢？,ST股票为何无法买入？,1,16278
16278,OPPO账号密码忘记了 手机号也换了 怎么办？,手机账户密码忘记了怎么办,1,16279
16279,开融资融券账户就立刻可以做吗?,如何修改交易密码,0,16280
16280,蚂蚁借呗降额度了,新股申购的条件？,0,16281
16281,深交所逆回购的起点金额？,客户编号忘记了如何找回？,0,16282
16282,我的这个帐号为什么不能开通花呗,若手机丢失，需要重新申请电子签名吗？,0,16283
16283,银证转账有时间规定吗,银证转账的时间？,1,16284
